trip_id	stop_sequence	route_id	direction_id	service_id	trip_headsign	stop_name	stop_id	stop_lat	stop_lon	departure_time
14-281--1-MF6-281030	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:45:00
14-281--1-MF6-281030	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:40:00
14-281--1-MF6-281030	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:41:00
14-281--1-MF6-281031	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:20:00
14-281--1-MF6-281031	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	13:24:00
14-281--1-MF6-281031	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:23:00
14-281--1-MF6-281032	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:15:00
14-281--1-MF6-281032	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:10:00
14-281--1-MF6-281032	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:11:00
14-281--1-MF6-281033	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:50:00
14-281--1-MF6-281033	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	13:54:00
14-281--1-MF6-281033	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:53:00
14-281--1-MF6-281034	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:45:00
14-281--1-MF6-281034	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:39:00
14-281--1-MF6-281034	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:41:00
14-281--1-MF6-281035	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:20:00
14-281--1-MF6-281035	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	14:24:00
14-281--1-MF6-281035	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	14:23:00
14-281--1-MF6-281036	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:14:00
14-281--1-MF6-281036	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	15:09:00
14-281--1-MF6-281036	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:10:00
14-281--1-MF6-281037	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:57:00
14-281--1-MF6-281037	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:01:00
14-281--1-MF6-281037	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:00:00
14-281--1-MF6-281038	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:42:00
14-281--1-MF6-281038	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	15:37:00
14-281--1-MF6-281038	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:38:00
14-281--1-MF6-281039	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:31:00
14-281--1-MF6-281039	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:35:00
14-281--1-MF6-281039	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:34:00
14-281--1-MF6-281040	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:16:00
14-281--1-MF6-281040	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:10:00
14-281--1-MF6-281040	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:12:00
14-281--1-MF6-281041	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:04:00
14-281--1-MF6-281041	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:08:00
14-281--1-MF6-281041	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:07:00
14-281--1-MF6-281042	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:46:00
14-281--1-MF6-281042	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:40:00
14-281--1-MF6-281042	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:42:00
14-281--1-MF6-281043	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:34:00
14-281--1-MF6-281043	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:38:00
14-281--1-MF6-281043	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:37:00
14-281--1-MF6-281044	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:18:00
14-281--1-MF6-281044	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:12:00
14-281--1-MF6-281044	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:14:00
14-281--1-MF6-281045	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:04:00
14-281--1-MF6-281045	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:08:00
14-281--1-MF6-281045	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:07:00
14-281--1-MF6-281046	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:48:00
14-281--1-MF6-281046	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:42:00
14-281--1-MF6-281046	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:44:00
14-281--1-MF6-281047	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:34:00
14-281--1-MF6-281047	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:38:00
14-281--1-MF6-281047	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:37:00
14-281--1-MF6-281048	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:17:00
14-281--1-MF6-281048	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:11:00
14-281--1-MF6-281048	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:13:00
14-281--1-MF6-281049	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:04:00
14-281--1-MF6-281049	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:08:00
14-281--1-MF6-281049	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:07:00
14-281--1-MF6-281050	30	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:47:00
14-281--1-MF6-281050	27	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:41:00
14-281--1-MF6-281050	29	14-281-aus-1	0	MF6-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:43:00
14-281--1-MF6-281051	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:34:00
14-281--1-MF6-281051	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:38:00
14-281--1-MF6-281051	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:37:00
14-281--1-MF6-281052	1	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	19:06:00
14-281--1-MF6-281052	3	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	19:10:00
14-281--1-MF6-281052	2	14-281-aus-1	1	MF6-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	19:09:00
14-281--1-MF7-281433	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:39:00
14-281--1-MF7-281433	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	8:42:00
14-281--1-MF7-281433	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	8:42:00
14-281--1-MF7-281434	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:04:00
14-281--1-MF7-281434	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:07:00
14-281--1-MF7-281434	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:07:00
14-281--1-MF7-281435	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:31:00
14-281--1-MF7-281435	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:34:00
14-281--1-MF7-281435	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:34:00
14-281--1-MF7-281436	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:53:00
14-281--1-MF7-281436	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:56:00
14-281--1-MF7-281436	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:56:00
14-281--1-MF7-281437	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:21:00
14-281--1-MF7-281437	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:24:00
14-281--1-MF7-281437	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:24:00
14-281--1-MF7-281438	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:50:00
14-281--1-MF7-281438	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:53:00
14-281--1-MF7-281438	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:53:00
14-281--1-MF7-281439	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:20:00
14-281--1-MF7-281439	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	11:24:00
14-281--1-MF7-281439	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	11:23:00
14-281--1-MF7-281440	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:50:00
14-281--1-MF7-281440	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	11:54:00
14-281--1-MF7-281440	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	11:53:00
14-281--1-MF7-281441	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:20:00
14-281--1-MF7-281441	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:24:00
14-281--1-MF7-281441	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:23:00
14-281--1-MF7-281442	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	12:50:00
14-281--1-MF7-281442	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:54:00
14-281--1-MF7-281442	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:53:00
14-281--1-MF7-281443	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:20:00
14-281--1-MF7-281443	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	13:24:00
14-281--1-MF7-281443	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:23:00
14-281--1-MF7-281444	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	13:50:00
14-281--1-MF7-281444	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	13:54:00
14-281--1-MF7-281444	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:53:00
14-281--1-MF7-281445	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:20:00
14-281--1-MF7-281445	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	14:24:00
14-281--1-MF7-281445	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	14:23:00
14-281--1-MF7-281446	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	14:57:00
14-281--1-MF7-281446	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:01:00
14-281--1-MF7-281446	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:00:00
14-281--1-MF7-281447	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	15:31:00
14-281--1-MF7-281447	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	15:35:00
14-281--1-MF7-281447	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	15:34:00
14-281--1-MF7-281448	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:04:00
14-281--1-MF7-281448	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:08:00
14-281--1-MF7-281448	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:07:00
14-281--1-MF7-281449	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	16:34:00
14-281--1-MF7-281449	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	16:38:00
14-281--1-MF7-281449	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	16:37:00
14-281--1-MF7-281450	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:04:00
14-281--1-MF7-281450	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:08:00
14-281--1-MF7-281450	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:07:00
14-281--1-MF7-281451	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	17:34:00
14-281--1-MF7-281451	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	17:38:00
14-281--1-MF7-281451	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	17:37:00
14-281--1-MF7-281452	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:04:00
14-281--1-MF7-281452	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:08:00
14-281--1-MF7-281452	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:07:00
14-281--1-MF7-281453	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	18:34:00
14-281--1-MF7-281453	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	18:38:00
14-281--1-MF7-281453	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	18:37:00
14-281--1-MF7-281454	1	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	19:06:00
14-281--1-MF7-281454	3	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	19:10:00
14-281--1-MF7-281454	2	14-281-aus-1	1	MF7-14-281-aus	Templestowe	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	19:09:00
14-281--1-MF7-281643	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:08:00
14-281--1-MF7-281643	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:02:00
14-281--1-MF7-281643	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:04:00
14-281--1-MF7-281644	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:34:00
14-281--1-MF7-281644	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:28:00
14-281--1-MF7-281644	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:30:00
14-281--1-MF7-281645	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	8:54:00
14-281--1-MF7-281645	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:48:00
14-281--1-MF7-281645	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:50:00
14-281--1-MF7-281646	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:22:00
14-281--1-MF7-281646	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:16:00
14-281--1-MF7-281646	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:18:00
14-281--1-MF7-281647	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	9:45:00
14-281--1-MF7-281647	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:40:00
14-281--1-MF7-281647	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:41:00
14-281--1-MF7-281648	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:15:00
14-281--1-MF7-281648	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:10:00
14-281--1-MF7-281648	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:11:00
14-281--1-MF7-281649	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	10:45:00
14-281--1-MF7-281649	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:40:00
14-281--1-MF7-281649	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:41:00
14-281--1-MF7-281650	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:14:00
14-281--1-MF7-281650	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:09:00
14-281--1-MF7-281650	29	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:10:00
14-281--1-MF7-281651	30	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Bus Station/Station St	19647	'-37.81996238	145.1221032	11:44:00
14-281--1-MF7-281651	27	14-281-aus-1	0	MF7-14-281-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:39:00
